"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"CTBP1";"CTBP1";0,231159;5,577358;3,21171;0,004602852;0,02208356;-2,685496
"KCTD14";"KCTD14";-0,5170552;3,162746;-3,211594;0,004604053;0,02208356;-2,139886
"LOC105375226";"LOC105375226";-0,8071667;2,415611;-3,211592;0,004604071;0,02208356;-1,975448
"PRAMENP";"PRAMENP";0,3600459;4,523392;3,211169;0,004608443;0,02210077;-2,476239
"ALDOA";"ALDOA";0,1934415;6,021386;3,210795;0,004612309;0,02211555;-2,704706
"MSANTD4";"MSANTD4";0,319219;7,261576;3,210267;0,004617769;0,02213297;-2,664223
"LINC00633";"LINC00633";-0,9683573;1,693489;-3,210216;0,004618297;0,02213297;-1,952824
"LOC100287728";"LOC100287728";-0,9683573;1,693489;-3,210216;0,004618297;0,02213297;-1,952824
"TUBA1C";"TUBA1C";-0,2108956;5,357028;-3,209557;0,004625118;0,02216021;-2,684346
"LOC105379405";"LOC105379405";0,2178796;6,993664;3,209515;0,004625554;0,02216021;-2,676827
"LOC100132356";"LOC100132356";-0,2144869;5,210698;-3,209177;0,004629059;0,02217324;-2,668578
"LOC105370812";"LOC105370812";-1,351513;1,241128;-3,208774;0,004633236;0,02218936;-1,986838
"MIR942";"MIR942";-0,8265223;2,749059;-3,208701;0,004633999;0,02218936;-2,063567
"TRA-TGC7-1";"TRA-TGC7-1";-1,535951;1,313519;-3,208505;0,004636029;0,02219421;-1,964979
"GCOM1";"GCOM1";-0,2681557;5,053212;-3,208452;0,004636587;0,02219421;-2,650764
"ASIC2";"ASIC2";-0,423387;2,7222;-3,208072;0,004640532;0,02220933;-2,030485
"GPATCH1";"GPATCH1";-0,3891117;3,438612;-3,207905;0,004642275;0,0222139;-2,219837
"BMP5";"BMP5";-1,597307;0,4842561;-3,207686;0,004644546;0,02221862;-2,146439
"ZBED3-AS1";"ZBED3-AS1";-0,4330515;3,41101;-3,207658;0,004644837;0,02221862;-2,222826
"TBX18";"TBX18";-1,531507;1,807571;-3,207577;0,004645682;0,02221889;-1,94873
"MRPL46";"MRPL46";-0,3090227;4,179935;-3,206786;0,004653924;0,02225454;-2,447804
"HAUS7";"HAUS7";0,2280468;5,249829;3,206287;0,004659135;0,02227567;-2,662923
"ZNF317";"ZNF317";-0,2322439;4,497328;-3,20591;0,004663072;0,02229072;-2,534993
