"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"TEAD2";"TEAD2";0,810785587425493;2,70384557670141;1,18509430395271;0,249003248388139;0,520139696683631;-4,73257138997721
"HDGFL2";"HDGFL2";0,239155215683568;6,43795081963472;1,18453669221507;0,249219090083505;0,520139696683631;-5,49220198676395
"ERH";"ERH";0,163283131851655;8,56500731397015;1,18431891352185;0,249303426422724;0,520139696683631;-5,42764711794663
"ROBO3";"ROBO3";-0,192787713184688;4,2563564577279;-1,18414664863858;0,249370152354386;0,520139696683631;-5,14034318368169
"CDC42EP4";"CDC42EP4";1,07754195845783;4,42447108982178;1,18394503589012;0,249448263016518;0,520139696683631;-5,29182434946332
"MTMR6";"MTMR6";0,214456100867193;4,92705077997966;1,18392809958507;0,24945482546932;0,520139696683631;-5,37724917077391
"GOT1";"GOT1";0,197585232414942;6,34074042191821;1,18371120259806;0,24953887980054;0,520139696683631;-5,48765562556386
"LONP2";"LONP2";0,163428668211623;5,45168127931859;1,18368691670291;0,249548292660465;0,520139696683631;-5,42970083031829
"PARP8";"PARP8";-0,309402702892001;5,82905489265386;-1,18355741015925;0,249598492002569;0,520139696683631;-5,44358930210456
"ZNF770";"ZNF770";0,27898936521527;4,29369308405504;1,18348237654299;0,249627580000656;0,520139696683631;-5,19823796090058
"DYRK1A";"DYRK1A";-0,207121959202048;5,55503136732335;-1,18346086992854;0,249635917856418;0,520139696683631;-5,4249120084519
"ASB2";"ASB2";-0,484249696432894;3,85306325491409;-1,18338136577402;0,249666742470838;0,520139696683631;-4,90881715008838
"ARHGEF11";"ARHGEF11";0,678311181578113;3,44051492683862;1,18338056124963;0,249667054408143;0,520139696683631;-4,94653255708974
"ERGIC2";"ERGIC2";0,180304728320991;5,58503003040678;1,18310363537778;0,24977444388922;0,520224919732006;-5,44310311331482
"ZNF593";"ZNF593";0,312486465795567;5,80864392407019;1,18283436456625;0,249878897954776;0,520303985230474;-5,46608083963736
"CXCL5";"CXCL5";1,0370158364722;2,3856105064328;1,18155147560126;0,250376998200832;0,521048807272888;-4,69987169737441
"NBPF14";"NBPF14";0,208812027106957;3,6804062841319;1,18139064551015;0,250439495179555;0,521048807272888;-4,92601179070739
"CTSK";"CTSK";0,470483774303068;5,25657388014475;1,18125965985342;0,25049040352895;0,521048807272888;-5,4291954619411
"ZCCHC8";"ZCCHC8";-0,202950000463676;5,23270034761542;-1,18122737161446;0,250502953732985;0,521048807272888;-5,3965131036942
"S100A10";"S100A10";0,537406416362561;9,21388083834047;1,18072878301842;0,250696811212997;0,521275348327522;-5,38924154259161
"MIR3135A";"MIR3135A";-0,821251551171512;2,03923441301918;-1,18047219635364;0,250796619034568;0,521275348327522;-4,60707572034451
"THBD";"THBD";1,60575232071527;3,6774833397845;1,18043338874064;0,25081171711861;0,521275348327522;-4,91721607161415
"CNR2";"CNR2";-0,608463753985708;3,76110970834277;-1,18010230100053;0,25094055428888;0,521294101571208;-4,81569620422462
"MIR4712";"MIR4712";1,17986212658532;2,6207230629199;1,17993608837042;0,251005251765029;0,521294101571208;-4,74371973099618
"ZC3H8";"ZC3H8";-0,247896391981623;4,38603201459362;-1,17989666897103;0,251020597408347;0,521294101571208;-5,1493872245368
"COPB1";"COPB1";0,129657991544889;7,23131690153501;1,17934700544255;0,251234649922929;0,521600195183582;-5,48904911835304
"FBXO21";"FBXO21";0,172701693091187;4,82479950227866;1,17895569007997;0,25138712088902;0,52168732144339;-5,36963294741681
"CRLF3";"CRLF3";-0,271361782135025;5,60400607334393;-1,17889508025739;0,251410742906396;0,52168732144339;-5,42989852757322
"PDGFD";"PDGFD";-0,505511333038887;4,00201992888707;-1,1787260658475;0,251476623192903;0,52168732144339;-4,93067878912949
"TMEM219";"TMEM219";0,263224628920844;6,70691949699067;1,17839628695243;0,251605205165752;0,521815724999208;-5,49950110481958
"SATB1";"SATB1";-0,381936505203334;5,70407163058246;-1,17821610185144;0,25167548073451;0,521823168189597;-5,44404446502825
