"";"genes";"logFC.RNA";"AveExpr.RNA";"t.RNA";"P.Value.RNA";"adj.P.Val.RNA";"B.RNA";"logFC.ATAC";"AveExpr.ATAC";"t.ATAC";"P.Value.ATAC";"adj.P.Val.ATAC";"B.ATAC"
"1671";"CAMKK1";0,603181369778231;2,31492495181294;1,25264751454968;0,223878723963657;0,999718359855294;-4,56445878230587;0,0484045482514128;5,13177215470706;0,674289718313752;0,508268959407587;0,621751780698434;-6,62910626489171
"1672";"CAMKK2";0,0825506050612281;5,7788780789926;0,510747764838451;0,614767459379791;0,999718359855294;-4,73562278730262;0,317214774255057;5,11186917756536;3,66608521427019;0,00164737853081587;0,0142167708288407;-1,59043697238621
"1673";"CAMKMT";0,321130683530817;1,79837980650546;1,69348377581971;0,104901944229487;0,999718359855294;-4,51417876658232;-0,179472090712137;4,76391741719141;-1,79208176082084;0,0890998277960066;0,171465838944803;-5,2729331960875
"1674";"CAMLG";0,0279678843631812;4,5128112486623;0,221880959666839;0,826514726870012;0,999718359855294;-4,73701978529713;0,278418434664131;6,7521499684775;3,63407573476017;0,00177182885347151;0,0148898798166974;-1,68441338908207
"1675";"CAMSAP1";-0,27789117978822;5,45824078332601;-2,41063476458998;0,0250078275769996;0,999718359855294;-4,03823819544309;-0,275374196569132;5,0600804750386;-2,76187524313455;0,0124303544954403;0,0500516159160876;-3,52796694149391
"1676";"CAMSAP2";-0,762301952458754;3,24915778040696;-0,879704835645851;0,388811888643032;0,999718359855294;-4,61959409744884;-0,198347527568911;3,13542042442865;-1,38255975902717;0,18287568626233;0,2883344759244;-5,26619070935075
"1677";"CAMTA1";0,0617449673531008;3,86560473841619;0,317926948936447;0,753628454392498;0,999718359855294;-4,70792154638543;0,032966711865293;4,3810219820132;0,372768985147742;0,713456571940774;0,793999944315868;-6,61288156355397
"1678";"CAMTA2";-0,0146489281756033;6,77868044190025;-0,166404210916888;0,869404385263402;0,999718359855294;-4,77284282372756;0,247343976277979;6,57238084192768;2,93092153003818;0,00859077112801203;0,03981911525415;-3,21304330602262
"1679";"CAND1";-0,0387569984186094;6,53163018468616;-0,295086420247801;0,770777749479357;0,999718359855294;-4,76529635839927;-0,0740476141500874;6,43711358916853;-0,461987249487863;0,649349554537334;0,741845797349778;-6,79120264061718
"1680";"CAND2";-0,22102122486284;1,27519640681586;-0,678847708692609;0,504525814956164;0,999718359855294;-4,6177494539441;0,040706366472393;5,94942031475378;0,464084338130901;0,647873533281356;0,740899910656873;-6,80540127906957
"1681";"CANT1";0,0235557134033568;6,02155774249691;0,116490884704841;0,908352114296126;0,999718359855294;-4,77673894614008;-0,200798975734233;3,60710501144755;-1,76608153760518;0,0934860076664544;0,177312108990785;-4,93715847997223
"1682";"CANX";0,0321614507540566;8,77300544315956;0,257778142888262;0,799046035823723;0,999718359855294;-4,74662504702608;0,124300994913107;7,24222316886374;1,27123631583323;0,219025463331519;0,330454535943108;-6,05266828057007
"1683";"CAP1";0,122302322868734;9,27120651149316;1,3332096362619;0,196512170769032;0,999718359855294;-4,51855819401566;0,197483206194868;5,55762417245603;2,00360133940226;0,0596203783091502;0,13150813222095;-5,01130992616185
"1684";"CAP2";-1,63062993709007;0,871778287433652;-1,19522952817637;0,245102785400971;0,999718359855294;-4,58401399970549;-1,12453472139811;1,13880495973795;-2,11927017414537;0,047498982383966;0,11394421078308;-3,74012641728497
"1685";"CAPG";0,101272083172916;6,44598053747912;0,470344281726172;0,642877388016052;0,999718359855294;-4,74364525111889;-0,106526015687558;4,99346097725841;-1,48668775895157;0,153544460028846;0,252893591894688;-5,76097829525026
"1686";"CAPN1";0,129182483039031;7,7022919820155;0,858402484013417;0,40020306652929;0,999718359855294;-4,65838717030251;-0,0700778629501593;3,83635705386602;-0,556360166072343;0,584474489625883;0,688878966619796;-6,33675313377366
"1687";"CAPN10";0,00940143761633561;5,42529346824802;0,0541469876926923;0,95732143847021;0,999718359855294;-4,77211327155404;-0,115572824803628;5,34392888404118;-1,33101188725511;0,198976252853115;0,307259090422867;-6,01723719153994
"1688";"CAPN10-AS1";-0,0520040306657151;0,965081248707948;-0,112214668592723;0,911701346648963;0,999718359855294;-4,62930614536585;-0,115572824803628;5,34392888404118;-1,33101188725511;0,198976252853115;0,307259090422867;-6,01723719153994
"1689";"CAPN12";0,0159865355445707;3,33707216310948;0,0454687377072575;0,964156216412862;0,999718359855294;-4,69953532492167;0,33176772529478;4,48763912555308;2,70376657309838;0,0140950093523026;0,0538255656390725;-3,48863466948656
"1690";"CAPN15";-0,0799977142285488;7,76256107224842;-0,61404892256984;0,545669781030191;0,999718359855294;-4,71008696355175;0,0361941251244096;5,02388780750372;0,582026584369004;0,567408406168838;0,674317678449006;-6,67188781222012
"1691";"CAPN2";0,0551013434507954;8,66670190939613;0,188991609727085;0,851884069072011;0,999718359855294;-4,75190427978035;-0,0275435530348274;4,28793578640386;-0,258359723587853;0,798914160602805;0,859159547012835;-6,63825529715469
"1692";"CAPN3";0,112912900867456;3,71649289822027;0,516516356358894;0,610801718516811;0,999718359855294;-4,68103249797936;0,595163182469895;3,00218917267573;2,96385974957276;0,00798927406540967;0,0380455628141886;-2,4921716198693
"1693";"CAPN5";0,182371781524515;3,45587163492681;0,402416923705129;0,691377066496033;0,999718359855294;-4,68562848394221;-0,241570107396329;4,57705431904038;-2,78905067430292;0,0117179519115268;0,0482864566199336;-3,37803924670929
"1694";"CAPN7";-0,165222800523958;4,87718263571743;-0,842614154625174;0,408783006317392;0,999718359855294;-4,65695259601816;0,00192225180690819;5,57334980153844;0,0190271492634983;0,985018331642234;0,989651729824002;-6,911504927941
"1695";"CAPNS1";0,118724639776122;8,50724366386816;0,584997755388946;0,564680038199642;0,999718359855294;-4,70897957656926;-0,0124897469821077;5,26841259546844;-0,174691485029186;0,863174697280649;0,906505888192383;-6,87428307317677
"1696";"CAPRIN1";0,107628189535383;7,43749038592486;0,635129267075514;0,53209126431084;0,999718359855294;-4,7094853732431;0,167053644428444;5,23490883379744;2,38666167788085;0,0275865710015447;0,0821483731807917;-4,29463108683355
"1697";"CAPRIN2";-0,00457786507750324;5,92778673450209;-0,023473775881261;0,981490325685626;0,999718359855294;-4,77822983640832;-0,0165314182573182;5,36392602138399;-0,246189690381105;0,808182002102216;0,865527743191897;-6,86706758322787
"1698";"CAPS";0,0988143629171025;4,21673890769619;0,436594932676641;0,66678775033743;0,999718359855294;-4,71099373604034;0,511518203396392;6,83374054079275;4,91649854829732;9,64827623421913e-05;0,00254930614174676;1,18696232872282
"1699";"CAPS2";0,606846402262419;0,537136958161106;1,55801098349095;0,133928362109641;0,999718359855294;-4,56179657539207;0,105917341011752;5,44968070542278;1,36137636967124;0,189361526811997;0,295912808277212;-5,97993876312585
"1700";"CAPZA1";0,248274315701582;7,56407718516852;1,98409718787037;0,0602455385299084;0,999718359855294;-4,24531095095846;0,0505952550814248;5,53867376814051;0,666630280708135;0,513042587040466;0,625880433517325;-6,67992436211584
"1701";"CAPZA2";0,356040545018969;5,64953559819032;1,89357624103551;0,0719098978928086;0,999718359855294;-4,27869675186954;-0,284918757375801;6,15403860973432;-3,17641012101022;0,00498141723980737;0,0282246940633298;-2,70301072831466
"1702";"CAPZB";-0,0113749957037736;8,37152277457724;-0,127233195006769;0,899946323643148;0,999718359855294;-4,75729770960138;-0,0689454676281693;4,43785035110082;-0,928170708357639;0,364989799277691;0,486135789910961;-6,28381148482016
"1703";"CARD10";-0,493328785604954;2,40654295553582;-0,377719571366962;0,709367194623323;0,999718359855294;-4,65335603477583;0,00346081760472439;3,5987064717937;0,0279074307365599;0,978027748957361;0,985261526926925;-6,39914549064814
"1704";"CARD11";-0,21363148126337;8,58641113064649;-1,0637139458553;0,299339463641354;0,999718359855294;-4,60050462142537;0,379385938608327;4,44347301864448;2,84125340586416;0,0104576551869488;0,0449661629313458;-3,20682110091494
"1705";"CARD16";-0,0469753513774309;4,68042224535507;-0,362511526534422;0,720532940526112;0,999718359855294;-4,73293914562224;-0,16455693343323;3,52759212217924;-1,08606033423264;0,291073319528793;0,41026451886191;-5,81247905422332
"1706";"CARD6";0,284130090070478;4,2273517723368;0,866916358760075;0,395624798734649;0,999718359855294;-4,64121263018558;0,0507967824431983;5,90379509105537;0,683495077561756;0,50256531998453;0,616459718583591;-6,67687742785496
"1707";"CARD8";-0,235126117237328;6,53503847807078;-0,818778235699698;0,421956693721681;0,999718359855294;-4,67389290855258;0,0206534857903842;5,5263182844808;0,27888673038274;0,783352071092784;0,847853678170634;-6,86821100154112
"1708";"CARD8-AS1";0,125548596559919;3,52623381335367;0,614478780740894;0,545391065708879;0,999718359855294;-4,66668502823104;0,0218303592109619;5,28407819765169;0,229897915626288;0,820634119529804;0,874809375605842;-6,86280482614001
"1709";"CARD9";-0,40272526343661;2,27971057396877;-2,05683676885744;0,0521227425052236;0,999718359855294;-4,42902289833783;-0,10042840166889;4,93990734573554;-1,43823280046709;0,166676675768336;0,268791523000198;-5,81584881263885
"1710";"CARF";-0,230022849243147;2,99199473727841;-0,639515120403936;0,529289397270631;0,999718359855294;-4,65023456574488;-0,442423938941885;5,36044162547231;-3,26901725494026;0,00404734462589987;0,024782682482269;-2,49626579080891
"1711";"CARHSP1";-0,0780325373085624;6,48747130526968;-0,459609598493601;0,650441288171308;0,999718359855294;-4,74545694050595;0,0844552476597444;4,96088762870743;0,961576813141943;0,348370764396238;0,46962534639676;-6,37199882158316
"1712";"CARM1";0,262125175853137;5,7343685231095;1,05895394069457;0,301452634120531;0,999718359855294;-4,60529477987038;0,290533682550496;5,28179201847746;4,35566630466215;0,000342140502190518;0,00535853096518091;-0,0625533315975506
"1713";"CARNS1";-0,148153743582374;3,87569469700371;-0,583841178115558;0,565443887493841;0,999718359855294;-4,68475956717844;0,070290864750814;6,07121540867211;0,829458535057937;0,41717018949436;0,536941169714859;-6,56262270209736
"1714";"CARS";0,328005088946917;7,04844082916086;2,15744321494224;0,0425060343232052;0,999718359855294;-4,15499227720964;0,0614733556050222;5,06148116359753;0,802197839720065;0,432382827903381;0,552090422549041;-6,53210038995531
"1715";"CARS2";0,0475334411684907;5,75041583268837;0,522640441069094;0,606604937246103;0,999718359855294;-4,73385884734397;0,296940206451704;6,82020122510698;2,85794095386585;0,010082982098563;0,044027062867913;-3,35407138478085
"1716";"CASC11";0,647394964296432;-4,29363859284426;0,452572799674878;0,655420662227098;0,999718359855294;-4,59802063344133;-0,0464036467378133;5,0261257999311;-0,509230888066254;0,616468126101179;0,715255240629492;-6,72314589301813
"1717";"CASC3";0,0301084372041034;6,87658748100951;0,263758335901877;0,794494696551772;0,999718359855294;-4,76548158718515;0,0914587199187942;5,7362098240899;1,11219071350777;0,279965302908085;0,398266040252521;-6,29123721209662
"1718";"CASC4";0,121144253035657;6,14175796527151;0,970289193662908;0,342764923846732;0,999718359855294;-4,63290331718665;-0,16252628478583;6,33962168064854;-1,47392245961781;0,156918972756329;0,257018505685651;-5,83511752226143
"1719";"CASD1";-0,0380050685083777;4,12205861595118;-0,117453040424072;0,907598769693315;0,999718359855294;-4,72684268987492;-0,403118625257679;4,09034358140295;-4,06364279755471;0,000665426984809968;0,00806926813321817;-0,53547885107609
"1720";"CASK";-0,205853866206817;4,73365072586035;-0,643211558504595;0,526934215915423;0,999718359855294;-4,69269775131957;0,135703113678651;4,37254123482775;1,34528682386433;0,19440913822856;0,301893106588237;-5,79098359874155
"1721";"CASKIN2";-0,0394352877969588;2,50405863908438;-0,0614364602312613;0,951583002692484;0,999718359855294;-4,66788587924976;0,165514731495185;6,13415313804425;1,61639364677464;0,122532922450159;0,215031321770184;-5,63810148737656
"1722";"CASP1";0,054400564376734;5,92460387926162;0,37306248397114;0,712779468228834;0,999718359855294;-4,75556646233639;0,0391432424738678;3,95012465884294;0,319852425438229;0,752579336339732;0,824072619572875;-6,49747188341648
"1723";"CASP10";-0,0896926136889924;6,02581188010364;-0,420410903367056;0,678385672649907;0,999718359855294;-4,75079076647923;0,28699025190175;4,70047874606023;2,83865347885829;0,0105172201404531;0,0451396718891665;-3,28847210505646
"1724";"CASP2";-0,120542078909628;6,79976933648687;-0,52556203293072;0,604607672849232;0,999718359855294;-4,73302410728838;0,121315559621355;5,31757446292805;1,3142446972135;0,204448473271919;0,31342614623612;-6,02898849703048
"1725";"CASP3";0,151920901161221;6,04136252023571;1,09587346439856;0,285339900408744;0,999718359855294;-4,59440140636908;0,252359391963363;6,2415757972207;2,51707685366751;0,0209958740854234;0,0692915455887191;-4,06442681574407
"1726";"CASP4";0,206715116000761;6,90741909439671;1,1108151145353;0,278999300129129;0,999718359855294;-4,58914714622333;-0,615517102329455;2,78127701244594;-3,4979347446112;0,00241374884038662;0,0179417966796363;-1,42831508997434
"1727";"CASP6";0,0507313068961777;2,8422713309778;0,320104450142177;0,752000145939669;0,999718359855294;-4,67008919692299;0,181195278518442;4,31761935169138;1,84541273003241;0,0806605787579481;0,160278425738294;-5,03597016684562
"1728";"CASP7";-0,0792121340065455;5,50470064535246;-0,48100496071884;0,63540468900328;0,999718359855294;-4,73649973554814;0,270345149055301;5,60545996355609;1,56700908027507;0,133657181974075;0,229049999305681;-5,70079832299107
"1729";"CASP8";0,139652742160664;6,74171029530193;0,534621929940579;0,598434318829386;0,999718359855294;-4,73217508077812;0,4613634385295;5,26008689566632;4,34709107827699;0,000348875976067408;0,0054015427068888;-0,0727787093590724
"1730";"CASP8AP2";-0,0365252469432651;5,40391920243982;-0,161625436640736;0,873120272494528;0,999718359855294;-4,76811751043544;0,218721584879058;6,33015869838986;2,47299784940977;0,0230376137843927;0,0733397679315622;-4,14711462482402
"1731";"CASP9";-0,220361995668599;4,09459698031544;-1,58099053912307;0,128579421925757;0,999718359855294;-4,44955789492642;0,113326300460964;6,15892953626523;1,7613620166225;0,0943019459766416;0,178547381966653;-5,41485024734259
"1732";"CASS4";-0,59619852102156;2,47002296642414;-1,82222694066079;0,0824565183147421;0,999718359855294;-4,45813972037326;-0,143370709117193;4,33369942189562;-1,7556959773461;0,0952896629825338;0,179994423028913;-5,21913910562091
"1733";"CAST";0,143758826127946;7,9073414711735;1,0390408376204;0,310408180101385;0,999718359855294;-4,60912067478981;0,189745494749208;4,48705517978039;2,1169025114176;0,0477228742622459;0,114277112022232;-4,6321558138662
"1734";"CASZ1";-0,489743187562769;5,40193444574485;-2,04774609553363;0,0530813000616115;0,999718359855294;-4,21409864199931;0,340943119288835;3,83034673578034;2,38070792625804;0,0279292965451417;0,0827750012397482;-3,9107696838779
"1735";"CAT";-0,116249380926212;5,50604214986408;-0,935149711178851;0,360166497487458;0,999718359855294;-4,64048731227725;0,218272606871286;6,82570889754507;2,23937047170318;0,0373215794761405;0,0987374131322422;-4,56884318631461
"1736";"CATSPER1";-0,0873266111870334;2,64161897887114;-0,417636678613198;0,680382083614697;0,999718359855294;-4,66202765951256;-0,0481610122967249;4,64720971883681;-0,297516635683149;0,76930867073863;0,83708118775504;-6,72831904183561
"1737";"CATSPER2";-0,0911439706393775;2,16639081260195;-0,336109863003209;0,740068230813638;0,999718359855294;-4,65085962782128;-1,56284604454215;0,651165803426319;-1,92805901713677;0,0689667998503774;0,14449270238314;-3,98000096752774
"1738";"CATSPER3";0,172370138044369;-0,408168684720022;0,438282131098012;0,665583491181525;0,999718359855294;-4,60853371843834;-0,0104846417776587;1,82813712430663;-0,043305783662277;0,965910780493391;0,977630978792025;-5,60339364555679
"1739";"CATSPERG";-0,138416596861175;1,58634097339728;-0,393935311238187;0,697534906351516;0,999718359855294;-4,63590614666302;0,25912363966711;7,01677279261461;2,93953781504857;0,00842933376538945;0,0393085528173536;-3,17488044420207
"1740";"CAV1";-0,762700713662215;5,9261483648243;-0,487748578151498;0,630698084888584;0,999718359855294;-4,73746432025541;-0,607148068567251;3,75167648502002;-2,4980909470757;0,0218535282731788;0,070983683886406;-3,69022864457008
"1741";"CAV2";-0,444900609005244;3,61647943477978;-0,367123931805174;0,717139621779748;0,999718359855294;-4,68914181374044;-0,220696051557841;3,70597554646322;-1,72545527505171;0,100713896117549;0,187007875865264;-5,03709734892728
"1742";"CBFA2T2";-0,188574400554766;5,68454068698348;-0,894854860256;0,380840532095337;0,999718359855294;-4,65232957664676;0,117826171533048;5,26530721993074;1,28471775937145;0,214371652016663;0,325068270691001;-6,05737773657101
"1743";"CBFB";0,0605826003013687;6,53307389497465;0,39818382542408;0,694447689089033;0,999718359855294;-4,75368857790904;0,00679899479060353;4,91192392459845;0,0869839605855124;0,931596702673086;0,954586132479193;-6,82950265174802
"1744";"CBL";-0,304941151266715;6,49329984266808;-1,1612062877012;0,258374187055603;0,999718359855294;-4,57285055020849;-0,0965636771715852;4,71619772526322;-1,0638343561474;0,300770857054665;0,420673357664413;-6,2075039462048
"1745";"CBLB";-0,0716472271767694;6,92398102642925;-0,333274531764897;0,742177170336966;0,999718359855294;-4,7585888297797;0,329399073475281;4,38673299885903;3,46305128870564;0,00261226684797234;0,0188075208150491;-1,86875699478619
"1746";"CBLL1";-0,0252932569448756;5,36369592037305;-0,132371578069396;0,895929755845324;0,999718359855294;-4,76612803331194;0,0899481542038858;7,38017853740001;0,787004641793697;0,44101013483591;0,560082871241606;-6,53660973697828
"1747";"CBLN3";0,0104703994363047;2,75551481870241;0,0241176473340225;0,980982718194188;0,999718359855294;-4,67728604376889;0,0443385702772039;5,85535578180431;0,665281303702136;0,51388592399932;0,626773652069425;-6,68963050481959
"1748";"CBR1";0,0876477054729774;5,18936271960764;0,192547438094843;0,849132803810129;0,999718359855294;-4,76042873849552;-0,129061506376915;5,64273645839221;-1,73483982448526;0,0990028102006776;0,18490230728656;-5,46093731749839
"1749";"CBR3";0,243262113160726;3,27067389342299;0,482422698917285;0,634413880177636;0,999718359855294;-4,67407941122831;0,334875418784187;5,80101566503579;4,794534144277;0,000126824839599981;0,00293991647555483;0,894751858679123
"1750";"CBR3-AS1";0,266423712887932;0,180158289108659;0,648883429416404;0,523331563587311;0,999718359855294;-4,60828429325921;0,334875418784187;5,80101566503579;4,794534144277;0,000126824839599981;0,00293991647555483;0,894751858679123
"1751";"CBR4";-0,0851412744334881;3,79442789078635;-0,508653202590047;0,616210410707537;0,999718359855294;-4,68633496015663;0,070102682514789;5,95397276197275;0,661415700543054;0,516306886154245;0,629092289560977;-6,69114222818318
"1752";"CBS";0,0746243707582535;1,29184042596968;0,139844689450873;0,890093306839304;0,999718359855294;-4,6348721382645;-1,04410648453882;1,87158168582067;-4,43305427425563;0,000286985768325447;0,00481623616200456;0,194803166669129
"1753";"CBWD1";0,0528968871145361;3,75916106604112;0,398644956776678;0,694112929601121;0,999718359855294;-4,69437965035043;0,310694653841417;3,70813035455903;2,36261104349635;0,0289955143369241;0,084515443667086;-3,91047585744592
"1754";"CBWD2";-0,131423729445156;3,90181875010385;-0,907556985410727;0,374240618672258;0,999718359855294;-4,62706504455792;0,176472714389581;4,79011479331251;1,63429887112941;0,118697330131278;0,210105005381796;-5,50285812699722
"1755";"CBWD5";-0,0656430990983905;3,21779201015519;-0,307395408363266;0,761520264055139;0,999718359855294;-4,68295149375823;-0,136671996802707;4,33414371184867;-0,699277265651407;0,492872323388024;0,607397599685373;-6,40742910395148
"1756";"CBX1";0,0725789086180777;5,95351839937809;0,511089079338034;0,61453247767828;0,999718359855294;-4,73671637500652;0,158406181390314;5,32913035243871;1,426895713051;0,169877563213549;0,272643480232413;-5,88366660326502
"1757";"CBX2";-0,669518923594116;0,898496212147727;-1,55188797028392;0,13538433564439;0,999718359855294;-4,5578261813649;-0,0299361591602896;5,34368520145569;-0,302274431593404;0,765735053723355;0,834040336282645;-6,85025277462958
"1758";"CBX3";0,110815878020905;7,39313746655094;0,970378098389494;0,342721638804505;0,999718359855294;-4,6301083138734;-0,0289116141916885;6,32065005873751;-0,228087481828709;0,822020957408059;0,876001022436097;-6,88018616762975
"1759";"CBX3P2";0,29210472648701;1,07742117493359;0,928213146873078;0,36367070408438;0,999718359855294;-4,60119883668065;-0,0668741976065066;6,42864144881965;-0,536524831089989;0,597837972676078;0,699977594831136;-6,75241618912918
"1760";"CBX4";-0,224923326454882;5,83532530089252;-1,22104683473402;0,235379058744935;0,999718359855294;-4,55230987631528;0,211305055530219;4,71921540265059;1,77099556166879;0,0926429507039508;0,176068443016325;-5,25981442892728
"1761";"CBX5";-0,083188697241785;7,33286199369434;-0,393484946126982;0,697862483703032;0,999718359855294;-4,7476889442396;-0,0296207283105741;5,82496324733483;-0,318662761995175;0,753467309722069;0,824628598668685;-6,86519361572132
"1762";"CBX6";-0,0255468873264002;7,18391084650017;-0,250475300120304;0,804613925126514;0,999718359855294;-4,76355268404564;-0,261705093337683;4,53935996630951;-2,71588287276026;0,013731264608179;0,0530394122144503;-3,51145677727513
"1763";"CBX7";0,356819484509989;4,81922019415374;0,884087417311901;0,386494824694691;0,999718359855294;-4,64798888587203;0,280126082182118;5,27228424880416;2,80719285608088;0,011264292210492;0,0470985399054738;-3,44811856961022
"1764";"CBX8";-0,338396879514319;1,61007110680708;-1,06698536449882;0,297893293136173;0,999718359855294;-4,5911477587197;-0,0192321779900233;5,31010374256579;-0,189006166201241;0,852097271832433;0,898833825278495;-6,87595784730143
"1765";"CBY1";0,159454098143155;2,70030791404423;0,38820753181783;0,701705542121269;0,999718359855294;-4,66329154117867;0,138300689346358;6,00090250937842;1,92708552926605;0,0690953040180459;0,144590885584858;-5,14973418603222
"1766";"CC2D1A";-0,176586272084986;6,10854564095681;-2,0290139303499;0,055106367592649;0,999718359855294;-4,20801428872234;0,0285110987979511;5,56585627854321;0,289051016552073;0,775680329560126;0,841815743932338;-6,86629564202782
"1767";"CC2D1B";0,0275679098234978;6,83984383077062;0,235957941609338;0,815713678569324;0,999718359855294;-4,76759805560441;0,47379667067507;7,59444965230385;4,48734270699185;0,000253734061580554;0,00448136079410709;0,2616345479121
"1768";"CC2D2A";-0,25467403195302;1,43296174213707;-0,235844072315533;0,815800901502199;0,999718359855294;-4,63856114479665;-0,970649108508779;2,26941600300085;-3,54393271998891;0,00217458807896414;0,016933821552163;-1,30347643529748
"1769";"CCAR1";-0,000415927804414906;6,62225614356374;-0,00320650279472323;0,997471351771231;0,999718359855294;-4,77860896289646;0,345971753343877;6,88758749340657;3,70356749090579;0,00151263722623364;0,0134178685428547;-1,5228648469637
"1770";"CCAR2";-0,0141608188244025;7,55366160362295;-0,149580881694071;0,882499021812609;0,999718359855294;-4,76571735153105;0,0720815645214694;5,06598237969761;0,841771779078503;0,410411970042541;0,530446276857953;-6,49711203142692
"1771";"CCBE1";-0,369973533241852;3,79033926865979;-0,313687874429074;0,756801745399436;0,999718359855294;-4,70275280628015;-0,968314327824145;1,13990488836802;-1,9334117800585;0,068263996546087;0,14349360196503;-3,9902272651209
"1772";"CCDC102A";-0,162969943861524;4,34030972925891;-1,12192559527703;0,274351472832563;0,999718359855294;-4,58246302772283;0,217147605728528;5,61933348255727;2,04219093398835;0,0552978321063946;0,125512793538098;-4,94611253529574
"1773";"CCDC102B";-0,741524596786226;0,0887745947000178;-1,21136847719174;0,23898947356839;0,999718359855294;-4,585685432921;0,0449390604678381;5,35673010478964;0,517558822255096;0,610754507327409;0,710789332034008;-6,7579342723884
"1774";"CCDC103";-0,452764243192881;-0,491946521363406;-0,582203753195247;0,56652621655263;0,999718359855294;-4,60519373159329;-0,162543892673739;4,49167934666788;-1,40741748878969;0,175493073161224;0,279602831414305;-5,75417346833381
"1775";"CCDC106";-0,232226136666067;2,66337832898501;-0,598292261106026;0,555938208218522;0,999718359855294;-4,64679513386252;0,163894292890715;5,49643143247984;2,26352072021336;0,0355339639888313;0,0957328791878748;-4,54289752702047
"1776";"CCDC107";0,125231540728835;4,96663307658981;0,987650877219051;0,33438304807217;0,999718359855294;-4,62231878386513;-0,0445535522319362;5,86953599349174;-0,320710159988204;0,751939336473172;0,823659724640608;-6,86461274883045
"1777";"CCDC112";1,02822537038724;0,631530919393658;1,92840987373972;0,0672047250760697;0,999718359855294;-4,53464519711159;-0,520977075544312;4,1922431109608;-4,37463945380397;0,000327700048311074;0,00522592561904573;0,166869281256458
"1778";"CCDC113";-0,0156105410560171;-0,117872925008483;-0,0229451293718793;0,981907099560913;0,999718359855294;-4,61506363114571;0,214700512274428;4,69374464528068;2,01519360712034;0,0582910817371456;0,129620534623952;-4,85997719269751
"1779";"CCDC114";0,0438731687943613;0,167734628456673;0,125587429374915;0,901233370801476;0,999718359855294;-4,61832271360597;0,0731561127205351;6,1059027708036;1,01021056499668;0,325118541642023;0,4458578803957;-6,39591711287693
"1780";"CCDC115";-0,0389416135246208;5,30823281446782;-0,226693876176648;0,822817774598999;0,999718359855294;-4,76079358873159;0,0822011810835717;6,39371575954923;0,598192928237833;0,556792953146061;0,664879770195459;-6,71754016836893
"1781";"CCDC116";0,0533917547739808;0,385183410797152;0,175467803743721;0,862365254598246;0,999718359855294;-4,62065255765924;0,407885413303489;6,71943918915936;4,69966716228257;0,000157007216098771;0,00336628247200665;0,700553365422593
"1782";"CCDC117";-0,00943089385769369;4,72416086611201;-0,079114287353663;0,93767841640227;0,999718359855294;-4,74921216644744;-0,0247926031015;5,4808196511718;-0,256868524769837;0,800048138791019;0,859821499774109;-6,87600310969475
"1783";"CCDC12";0,153843980147524;5,72053776422078;1,08796504453796;0,288737853758725;0,999718359855294;-4,59644988572685;0,411207581746439;5,29567473800335;5,10649466173733;6,3176685939827e-05;0,0019403205599629;1,61709454362343
"1784";"CCDC120";-0,205296949085421;3,71091176929481;-1,04085643975768;0,30958392735543;0,999718359855294;-4,59928922141459;0,177034588598088;5,71826005359996;1,8424567917168;0,0811093210423639;0,160773035355836;-5,28793984300523
"1785";"CCDC121";0,717176526433811;-1,6671090443075;0,839520135616798;0,410478064416388;0,999718359855294;-4,59796427634942;-0,0227079377092219;5,75201236470186;-0,297340806457002;0,769440839529051;0,837106503171216;-6,87166561859226
"1786";"CCDC122";0,178872151578651;0,990260375572789;0,581126958232305;0,567238552132012;0,999718359855294;-4,61857599780291;0,13545207793229;3,70092945638265;0,748111882776087;0,463575524500226;0,580375148213115;-6,12834696494797
"1787";"CCDC124";0,0681937184931689;5,78092868021127;0,436594424018377;0,66678811353766;0,999718359855294;-4,74742494671449;0,0852759408372528;5,4174356394877;1,16316170296229;0,259200069826956;0,37541799900859;-6,21963491167815
"1788";"CCDC125";-0,101246203061416;3,64378930347277;-0,56547318153229;0,57764566710084;0,999718359855294;-4,67616480339377;-0,0501935385009311;4,71756955556735;-0,445271576959256;0,661167588918047;0,751197219502536;-6,6755586871642
"1789";"CCDC126";-0,2322811996616;1,78919310679552;-1,02429504005362;0,317160010352105;0,999718359855294;-4,59542200689932;-0,255230331241629;4,8535741198007;-2,16142255408489;0,0436694783402454;0,10844182784895;-4,6730893774951
"1790";"CCDC127";0,229663078215811;3,59661932020727;1,00089357855219;0,328085645930909;0,999718359855294;-4,60637296439354;-0,19840942692311;6,19971571615973;-2,92298103793549;0,00874218449657628;0,0403305124336883;-3,24165301398266
"1791";"CCDC13";0,290825745176406;-0,9015267228524;0,871924607823164;0,392947552519294;0,999718359855294;-4,59929664551914;-0,0158752391881034;4,26734240009754;-0,161108875520312;0,87371259983151;0,914382108474368;-6,64756889499888
"1792";"CCDC130";-0,022520100033387;5,76940087989998;-0,204695839051374;0,839748229894506;0,999718359855294;-4,77111345555466;0,289739719772662;5,85511137767913;3,78729771885695;0,00124991075856084;0,0119094234291532;-1,36558755703339
"1793";"CCDC134";-0,224822069676066;5,04678941706548;-1,10578323338268;0,281123057862955;0,999718359855294;-4,58884738302035;0,212203280228464;6,50869440215189;2,38027205588929;0,0279545423253575;0,082832408441527;-4,31929385981591
