"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"LOC105371801";"LOC105371801";0,874055716101811;2,71494310555613;2,88528690930101;0,00949674062395677;0,999913468661439;-4,2570195563639
"FLJ26850";"FLJ26850";-0,322909970297189;4,85276425853696;-2,88394821600184;0,00952465971568853;0,999913468661439;-3,26506693424236
"LOC100287477";"LOC100287477";-0,322909970297189;4,85276425853696;-2,88394821600184;0,00952465971568853;0,999913468661439;-3,26506693424236
"LOC101928984";"LOC101928984";-0,302352339696454;4,56338091761577;-2,87927555708155;0,0096227305594317;0,999913468661439;-3,29050521137791
"RNA5SP260";"RNA5SP260";-0,326158713358307;4,52662429013848;-2,87794895810753;0,00965075012775765;0,999913468661439;-3,36659369924516
"ZFYVE26";"ZFYVE26";-0,173094583418908;5,44749850169716;-2,87628695972214;0,00968596456223569;0,999913468661439;-3,14444023445106
"PCNX";"PCNX";-0,278507616643559;4,19408408690705;-2,87412949705465;0,00973186129825116;0,999913468661439;-3,52400864300613
"VPS35";"VPS35";-0,454956748529756;5,98207169383072;-2,87136083343272;0,00979106693449387;0,999913468661439;-3,1168283931774
"BEX5";"BEX5";-0,457229248579417;3,90181790096054;-2,8654401408621;0,00991884069755816;0,999913468661439;-3,70380499931218
"LOC105369287";"LOC105369287";0,401881549118461;3,87716086013251;2,86459167780064;0,00993728209860373;0,999913468661439;-3,69813486854727
"CTAG1A";"CTAG1A";-0,95580811905339;2,2191426710639;-2,86062649907719;0,0100239033464526;0,999913468661439;-4,36694849389921
"HADH";"HADH";-0,261766244333921;5,09672682477112;-2,85880443676554;0,0100639501124696;0,999913468661439;-3,21989490182132
"LOC105370848";"LOC105370848";-0,606805140175805;3,09216912288143;-2,84627348198298;0,0103435592767541;0,999913468661439;-4,14646796028769
"FANCL";"FANCL";0,371520861827614;4,00179828355176;2,845170497308;0,0103685248955365;0,999913468661439;-3,67481243849988
"PPP1R15A";"PPP1R15A";-0,247871228027863;5,48322437942199;-2,84425935971165;0,0103891917676736;0,999913468661439;-3,16315174287941
"LOC642643";"LOC642643";1,14843718824293;3,53321878539549;2,841999342954;0,0104406254697814;0,999913468661439;-3,84512604078531
"LOC105378980";"LOC105378980";0,226934333971233;6,67770162144248;2,84180115504412;0,0104451474934571;0,999913468661439;-3,16095762130073
"SETD9";"SETD9";0,226934333971233;6,67770162144248;2,84180115504412;0,0104451474934571;0,999913468661439;-3,16095762130073
"CXorf57";"CXorf57";-0,36662403530409;5,30229718186732;-2,84009443709707;0,0104841673221548;0,999913468661439;-3,21815458620599
"STX17-AS1";"STX17-AS1";0,28769600938652;5,01139369632424;2,83662430111318;0,0105639352522449;0,999913468661439;-3,24538184666246
"STX17";"STX17";0,28769600938652;5,01139369632424;2,83662430111318;0,0105639352522449;0,999913468661439;-3,24538184666246
"ANKRD32";"ANKRD32";-0,242936998415025;5,24858550624687;-2,83324246921953;0,0106422336479175;0,999913468661439;-3,22003193465563
"MAT2A";"MAT2A";0,256999073585784;5,66307035051222;2,82119114724407;0,0109258067991632;0,999913468661439;-3,16372965752691
"RPS24";"RPS24";-0,222704897575333;5,29926144409347;-2,82116437521064;0,0109264447530423;0,999913468661439;-3,2198787626222
"HPS4";"HPS4";-0,283283464929447;4,23684117449294;-2,81945123342312;0,0109673417729439;0,999913468661439;-3,54770011851457
"LOC105372835";"LOC105372835";-0,467805144263162;2,8165735796613;-2,81822444901611;0,0109967183703668;0,999913468661439;-4,21590365396704
"WNT9A";"WNT9A";-0,304107134906695;4,01944885054318;-2,81750849551321;0,0110138974548028;0,999913468661439;-3,63818541086334
"NDUFC2";"NDUFC2";0,347973126133714;4,4717724347601;2,81482600041704;0,0110784922102303;0,999913468661439;-3,43022846564598
"TGFBR2";"TGFBR2";-0,193552519066109;4,64136200877145;-2,80998778817415;0,01119591621614;0,999913468661439;-3,37468152120317
"LOC105375044";"LOC105375044";-0,244489570838998;4,90939554489807;-2,80634681267121;0,011285068834921;0,999913468661439;-3,33434184456686
"LOC729218";"LOC729218";-0,271104527209614;6,28229907297352;-2,8061325032248;0,0112903375436108;0,999913468661439;-3,17980767279784
